Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback,Age Group
V6N5,67.8,Jigsaw,Swimwear,Best,3,65,Glamorous,"S, M, L",M,Black,Above Average,25,Fashionista,Camila Coelho,Fall,Evening,Positive,Unknown,Negative,Young
C6Z6,43.0,Mulberry,Bottoms,Not Good,1,277,Bohemian,"S, L, XL",S,Red,Very Low,25,Elle,Aimee Song,Spring/Summer,Nighttime,Mixed,Other,Unknown,Young
X3R3,36.9,Burberry,Jewelry,Best,3,263,Vintage,"S, M, L",L,Black,Average,22,Grazia,Negin Mirsalehi,Summer,Evening,Neutral,Other,Negative,Young
I4M2,10.4,Mulberry,Dresses,Worst,2,437,Edgy,"S, M, L",L,Black,Negligible,35,Grazia,Julie Sariñana,Spring/Summer,Weekend,Negative,Neutral,Positive,Middle-aged
R3P6,30.8,Burberry,Tops,Not Good,2,19,Formal,"S, L, XL",M,Black,Very Low,25,InStyle,Negin Mirsalehi,Summer,Weekend,Mixed,Other,Positive,Young
C4K5,32.9,Ralph Lauren,Lingerie,Bad,2,281,Glamorous,"M, L, XL",XL,Green,High,42,InStyle,Chiara Ferragni,Fall/Winter,Daytime,Mixed,Negative,Unknown,Middle-aged
P0B4,94.4,Jigsaw,Outerwear,Best,3,173,Glamorous,"M, L, XL",L,Green,Very High,55,Fashionista,Negin Mirsalehi,Winter,Evening,Positive,Mixed,Neutral,Senior
J3U2,54.6,Ted Baker,Swimwear,Very Bad,3,496,Casual,"S, L, XL",L,Green,High,37,InStyle,Song of Style,Fall,Daytime,Unknown,Unknown,Unknown,Middle-aged
Z6U0,82.2,Alexander McQueen,Jewelry,Not Good,3,134,Casual,"S, M, L",S,Black,Above Average,43,W,Olivia Palermo,Winter,Weekend,Unknown,Negative,Neutral,Middle-aged
T2I1,24.2,Calvin Klein,Activewear,Not Good,2,373,Casual,"S, M, L",XL,Red,Medium,50,Glamour,Chiara Ferragni,Fall,Evening,Positive,Neutral,Negative,Senior
Z4J9,0.5,Tommy Hilfiger,Accessories,Worst,4,148,Bohemian,"S, M, L",S,Red,Low,34,Vogue,Song of Style,Fall/Winter,Daytime,Unknown,Negative,Negative,Middle-aged
E8Z1,14.1,Alexander McQueen,Footwear,Good,3,106,Streetwear,"M, L, XL",L,Red,Low,21,Elle,Leandra Medine,Spring/Summer,Nighttime,Negative,Negative,Other,Young
A4S5,46.0,Alexander McQueen,Dresses,Good,4,69,Formal,"S, M, L",M,Black,Above Average,35,Vogue,Chiara Ferragni,Winter,Holiday,Negative,Neutral,Neutral,Middle-aged
Y6Z7,44.3,Jigsaw,Tops,Bad,3,211,Glamorous,"M, L, XL",XL,Blue,Very Low,60,Vogue,Aimee Song,Spring,Holiday,Unknown,Neutral,Unknown,Senior
Y4B0,86.3,Alexander McQueen,Activewear,Very Bad,3,114,Sporty,"M, L, XL",L,Red,Below Average,27,Fashionista,Olivia Palermo,Summer,Nighttime,Positive,Mixed,Mixed,Young
E5Y2,55.6,Jigsaw,Activewear,Bad,5,299,Preppy,"S, M, L",S,Green,Average,55,Cosmopolitan,Gigi Hadid,Spring,Daytime,Unknown,Negative,Positive,Senior
V6B6,84.6,Ralph Lauren,Lingerie,Very Bad,2,387,Formal,"S, M, L",XL,Black,Low,47,Fashionista,Chiara Ferragni,Spring,Holiday,Positive,Unknown,Positive,Middle-aged
F1Q1,37.1,Ted Baker,Lingerie,Very Good,3,122,Minimalist,"M, L, XL",S,Red,Medium,22,W,Song of Style,Spring,Daytime,Negative,Unknown,Mixed,Young
P8O1,57.4,Burberry,Activewear,Bad,4,385,Sporty,"S, M, L",S,Black,Above Average,32,Vogue,Kendall Jenner,Winter,Holiday,Neutral,Positive,Positive,Middle-aged
D9K6,7.6,Jigsaw,Outerwear,Very Bad,4,124,Vintage,"S, L, XL",S,Red,Very Low,33,Glamour,Gigi Hadid,Fall/Winter,Evening,Negative,Negative,Negative,Middle-aged
T4E0,85.6,Tommy Hilfiger,Outerwear,Bad,1,32,Minimalist,"S, L, XL",M,Black,High,47,Harper's Bazaar,Negin Mirsalehi,Spring/Summer,Holiday,Mixed,Unknown,Negative,Middle-aged
Z2E6,49.0,Ted Baker,Lingerie,Very Good,2,490,Preppy,"M, L, XL",M,Red,Negligible,31,Harper's Bazaar,Julie Sariñana,Fall/Winter,Holiday,Negative,Neutral,Other,Middle-aged
X9P8,56.3,Alexander McQueen,Outerwear,Bad,1,392,Casual,"S, M, L",L,Green,Below Average,46,Vogue,Song of Style,Summer,Daytime,Mixed,Neutral,Unknown,Middle-aged
D8W2,79.6,Mulberry,Bottoms,Not Good,2,439,Casual,"M, L, XL",L,Blue,High,60,Elle,Kendall Jenner,Spring/Summer,Daytime,Neutral,Neutral,Mixed,Senior
F0E5,71.9,Jigsaw,Activewear,Best,5,265,Streetwear,"S, L, XL",S,Red,Average,37,Marie Claire,Olivia Palermo,Spring/Summer,Nighttime,Unknown,Negative,Mixed,Middle-aged
Q6S3,63.6,Calvin Klein,Tops,Very Good,2,70,Minimalist,"S, M, L",L,Green,High,50,W,Negin Mirsalehi,Spring/Summer,Evening,Unknown,Other,Negative,Senior
N7T3,87.3,Burberry,Activewear,Very Bad,5,461,Bohemian,"M, L, XL",M,Black,Medium,50,InStyle,Aimee Song,Spring/Summer,Nighttime,Negative,Mixed,Negative,Senior
V4Y3,13.1,Ted Baker,Outerwear,Not Good,5,32,Sporty,"M, L, XL",S,Green,Above Average,38,Marie Claire,Leandra Medine,Summer,Nighttime,Neutral,Negative,Unknown,Middle-aged
O0V8,19.8,Jigsaw,Footwear,Worst,5,314,Streetwear,"S, M, L",L,Red,Medium,62,Cosmopolitan,Negin Mirsalehi,Fall/Winter,Weekend,Unknown,Positive,Neutral,Senior
C6H4,3.4,Ted Baker,Bottoms,Very Good,3,67,Minimalist,"S, M, L",M,Red,High,51,Vogue,Song of Style,Spring/Summer,Weekend,Positive,Mixed,Unknown,Senior
O4F9,75.8,Ted Baker,Bottoms,Bad,5,114,Preppy,"S, M, L",XL,Green,Average,55,W,Negin Mirsalehi,Fall/Winter,Daytime,Neutral,Neutral,Negative,Senior
L9K2,0.4,Jigsaw,Jewelry,Bad,4,249,Formal,"M, L, XL",XL,Blue,Low,38,InStyle,Aimee Song,Fall,Nighttime,Neutral,Mixed,Negative,Middle-aged
Z8B9,77.1,Mulberry,Outerwear,Bad,2,420,Vintage,"S, L, XL",S,Black,Above Average,29,W,Song of Style,Fall,Weekend,Positive,Negative,Other,Young
H0Z6,12.9,Tommy Hilfiger,Bottoms,Very Bad,5,497,Edgy,"M, L, XL",L,Black,Very Low,23,Harper's Bazaar,Julie Sariñana,Winter,Daytime,Negative,Neutral,Positive,Young
Y8S0,26.3,Alexander McQueen,Jewelry,Best,4,190,Casual,"S, L, XL",M,Black,Average,37,Elle,Aimee Song,Winter,Holiday,Neutral,Mixed,Neutral,Middle-aged
E7L1,64.5,Mulberry,Dresses,Bad,2,440,Vintage,"M, L, XL",XL,Green,Low,57,Vogue,Camila Coelho,Spring/Summer,Holiday,Positive,Neutral,Negative,Senior
R9H0,9.6,Alexander McQueen,Outerwear,Bad,4,97,Preppy,"S, L, XL",L,Blue,Average,24,Elle,Chiara Ferragni,Fall,Nighttime,Negative,Unknown,Negative,Young
H4M5,31.0,Calvin Klein,Bottoms,Bad,3,346,Preppy,"S, L, XL",L,Green,Average,51,Elle,Camila Coelho,Fall/Winter,Daytime,Unknown,Neutral,Mixed,Senior
F4N2,30.2,Ted Baker,Tops,Bad,2,132,Minimalist,"S, L, XL",M,Green,Negligible,42,Cosmopolitan,Song of Style,Spring,Evening,Negative,Mixed,Other,Middle-aged
F2J1,5.6,Burberry,Dresses,Best,4,429,Sporty,"S, L, XL",L,Red,Negligible,49,W,Negin Mirsalehi,Summer,Daytime,Mixed,Unknown,Mixed,Middle-aged
U6O6,93.4,Calvin Klein,Tops,Very Good,5,221,Glamorous,"S, M, L",M,Red,Below Average,42,InStyle,Olivia Palermo,Spring,Nighttime,Negative,Other,Negative,Middle-aged
X8M4,83.6,Jigsaw,Accessories,Very Bad,2,116,Edgy,"S, L, XL",S,Black,Negligible,26,Elle,Julie Sariñana,Spring/Summer,Holiday,Neutral,Mixed,Mixed,Young
B9Y0,56.3,Jigsaw,Dresses,Not Good,2,198,Bohemian,"M, L, XL",L,Green,Significant,52,Glamour,Negin Mirsalehi,Fall,Holiday,Mixed,Mixed,Negative,Senior
Q0D3,90.3,Alexander McQueen,Footwear,Good,2,314,Casual,"S, L, XL",XL,Green,Low,38,W,Leandra Medine,Fall,Weekend,Neutral,Unknown,Positive,Middle-aged
X3P5,20.7,Burberry,Footwear,Not Good,1,325,Bohemian,"S, L, XL",S,Green,Average,39,Elle,Kendall Jenner,Winter,Evening,Unknown,Neutral,Negative,Middle-aged
I2K8,75.1,Burberry,Jewelry,Best,1,57,Casual,"M, L, XL",XL,Black,Very High,60,Harper's Bazaar,Negin Mirsalehi,Spring,Evening,Mixed,Other,Neutral,Senior
O8D9,91.4,Alexander McQueen,Footwear,Worst,3,474,Bohemian,"M, L, XL",M,Black,High,64,Grazia,Camila Coelho,Spring/Summer,Weekend,Neutral,Negative,Positive,Senior
H2N5,41.5,Tommy Hilfiger,Activewear,Bad,4,163,Edgy,"S, M, L",M,Red,Medium,26,Fashionista,Kendall Jenner,Spring,Nighttime,Negative,Positive,Positive,Young
H9X7,52.5,Tommy Hilfiger,Bottoms,Best,2,436,Bohemian,"S, M, L",XL,Green,Above Average,21,Harper's Bazaar,Olivia Palermo,Fall,Nighttime,Negative,Negative,Neutral,Young
N5P2,46.7,Ralph Lauren,Swimwear,Best,2,289,Glamorous,"S, L, XL",M,Black,Average,24,W,Negin Mirsalehi,Fall,Holiday,Mixed,Positive,Negative,Young
B3V9,84.6,Burberry,Bottoms,Best,2,119,Preppy,"S, L, XL",M,Blue,Low,26,Fashionista,Aimee Song,Winter,Daytime,Mixed,Positive,Other,Young
Q5C5,5.3,Ralph Lauren,Lingerie,Very Good,2,159,Streetwear,"S, L, XL",L,Red,Above Average,24,Grazia,Julie Sariñana,Winter,Nighttime,Positive,Positive,Neutral,Young
A5O9,32.2,Mulberry,Tops,Best,1,233,Edgy,"S, L, XL",M,Blue,Average,29,Glamour,Olivia Palermo,Fall/Winter,Daytime,Neutral,Mixed,Neutral,Young
A7H2,84.1,Calvin Klein,Swimwear,Worst,4,214,Bohemian,"M, L, XL",M,Black,Negligible,40,Fashionista,Gigi Hadid,Fall,Evening,Neutral,Mixed,Neutral,Middle-aged
Y6M8,76.3,Mulberry,Bottoms,Not Good,2,365,Formal,"S, L, XL",XL,Blue,Negligible,42,Elle,Leandra Medine,Fall,Nighttime,Positive,Other,Positive,Middle-aged
P3R0,34.2,Mulberry,Accessories,Not Good,3,134,Preppy,"S, M, L",L,Green,Significant,54,Glamour,Leandra Medine,Spring,Evening,Negative,Other,Negative,Senior
O0F1,68.5,Alexander McQueen,Dresses,Best,3,380,Formal,"M, L, XL",M,Blue,Above Average,63,InStyle,Leandra Medine,Spring/Summer,Nighttime,Mixed,Unknown,Mixed,Senior
M4L1,62.5,Tommy Hilfiger,Footwear,Best,3,160,Edgy,"S, M, L",M,Blue,Very Low,63,Glamour,Leandra Medine,Summer,Holiday,Negative,Neutral,Positive,Senior
H3U7,96.5,Ted Baker,Tops,Good,2,179,Edgy,"M, L, XL",L,Red,Above Average,42,Vogue,Olivia Palermo,Spring,Evening,Neutral,Positive,Mixed,Middle-aged
L0H1,15.1,Jigsaw,Bottoms,Very Good,4,118,Casual,"M, L, XL",S,Black,Very Low,55,W,Olivia Palermo,Spring/Summer,Daytime,Unknown,Unknown,Positive,Senior
I0H1,10.7,Jigsaw,Footwear,Good,4,128,Casual,"S, L, XL",XL,Red,Below Average,19,W,Julie Sariñana,Fall/Winter,Weekend,Mixed,Unknown,Unknown,Young
C1H9,58.6,Ralph Lauren,Swimwear,Very Good,2,439,Formal,"M, L, XL",L,Red,Very High,50,Grazia,Gigi Hadid,Fall,Evening,Mixed,Unknown,Other,Senior
I1V5,53.8,Alexander McQueen,Lingerie,Good,5,480,Minimalist,"S, L, XL",M,Black,Average,31,Cosmopolitan,Julie Sariñana,Spring/Summer,Holiday,Positive,Positive,Mixed,Middle-aged
L5F1,0.1,Alexander McQueen,Footwear,Bad,3,114,Glamorous,"M, L, XL",L,Red,Negligible,58,Elle,Chiara Ferragni,Winter,Evening,Positive,Mixed,Negative,Senior
E0J9,74.4,Alexander McQueen,Bottoms,Very Good,2,402,Formal,"S, M, L",M,Green,Very High,51,Cosmopolitan,Gigi Hadid,Summer,Evening,Negative,Neutral,Neutral,Senior
Q4D1,74.9,Jigsaw,Outerwear,Very Bad,3,386,Bohemian,"S, L, XL",L,Red,Very Low,57,Grazia,Gigi Hadid,Fall,Evening,Unknown,Neutral,Mixed,Senior
G4I0,13.2,Calvin Klein,Activewear,Good,5,27,Vintage,"S, L, XL",L,Red,Negligible,55,Elle,Leandra Medine,Spring/Summer,Nighttime,Negative,Neutral,Negative,Senior
A2F3,49.4,Tommy Hilfiger,Activewear,Good,4,230,Streetwear,"M, L, XL",M,Blue,Significant,29,Cosmopolitan,Olivia Palermo,Fall/Winter,Nighttime,Negative,Positive,Neutral,Young
Q9H0,82.3,Calvin Klein,Footwear,Good,3,66,Bohemian,"M, L, XL",XL,Black,Average,40,Harper's Bazaar,Gigi Hadid,Fall,Daytime,Unknown,Unknown,Neutral,Middle-aged
W2F2,27.2,Ralph Lauren,Tops,Not Good,1,318,Streetwear,"S, L, XL",XL,Black,Very Low,38,Marie Claire,Chiara Ferragni,Fall,Evening,Positive,Neutral,Neutral,Middle-aged
N6Z3,0.1,Mulberry,Lingerie,Very Bad,3,227,Vintage,"S, L, XL",M,Black,High,60,Cosmopolitan,Julie Sariñana,Fall/Winter,Daytime,Unknown,Other,Negative,Senior
B6C4,71.7,Jigsaw,Swimwear,Good,3,269,Bohemian,"S, L, XL",L,Black,Low,19,Elle,Leandra Medine,Spring,Evening,Neutral,Neutral,Neutral,Young
V4J5,39.5,Jigsaw,Dresses,Worst,2,244,Glamorous,"M, L, XL",M,Green,Very Low,36,Fashionista,Kendall Jenner,Spring/Summer,Weekend,Neutral,Unknown,Negative,Middle-aged
T7P8,28.7,Ralph Lauren,Activewear,Best,4,131,Vintage,"M, L, XL",S,Green,Low,39,Glamour,Aimee Song,Summer,Weekend,Neutral,Mixed,Unknown,Middle-aged
L4M4,33.7,Jigsaw,Swimwear,Very Bad,5,177,Streetwear,"S, M, L",XL,Red,Low,21,Cosmopolitan,Song of Style,Spring/Summer,Evening,Positive,Mixed,Mixed,Young
S1K4,2.0,Alexander McQueen,Tops,Not Good,4,25,Sporty,"S, L, XL",XL,Blue,Very Low,25,Fashionista,Kendall Jenner,Fall,Evening,Unknown,Neutral,Positive,Young
R6Y9,19.1,Alexander McQueen,Swimwear,Not Good,3,402,Minimalist,"S, L, XL",S,Blue,Significant,58,W,Song of Style,Spring,Weekend,Negative,Neutral,Positive,Senior
Q2K6,36.5,Burberry,Bottoms,Bad,2,352,Sporty,"M, L, XL",M,Black,Very Low,37,Elle,Negin Mirsalehi,Spring,Holiday,Negative,Neutral,Negative,Middle-aged
V4X8,10.8,Ralph Lauren,Jewelry,Best,5,376,Bohemian,"M, L, XL",L,Red,Below Average,54,Fashionista,Song of Style,Spring/Summer,Weekend,Unknown,Mixed,Other,Senior
R9K8,8.7,Burberry,Outerwear,Very Good,1,329,Preppy,"S, L, XL",XL,Green,Negligible,55,Harper's Bazaar,Leandra Medine,Spring/Summer,Holiday,Unknown,Negative,Other,Senior
D6B9,8.6,Jigsaw,Accessories,Not Good,2,178,Streetwear,"M, L, XL",M,Red,Very High,25,Marie Claire,Song of Style,Fall,Evening,Unknown,Mixed,Positive,Young
Q3T5,77.2,Jigsaw,Lingerie,Very Bad,4,245,Bohemian,"S, L, XL",S,Black,Very Low,39,InStyle,Negin Mirsalehi,Spring/Summer,Holiday,Positive,Other,Unknown,Middle-aged
L4Y8,9.4,Ted Baker,Activewear,Worst,1,335,Minimalist,"M, L, XL",S,Red,Above Average,24,Harper's Bazaar,Kendall Jenner,Spring,Holiday,Unknown,Unknown,Other,Young
W1S8,66.0,Burberry,Footwear,Very Bad,5,348,Casual,"S, L, XL",L,Green,Above Average,48,InStyle,Gigi Hadid,Spring,Daytime,Positive,Neutral,Mixed,Middle-aged
D1X1,23.6,Calvin Klein,Footwear,Very Good,2,417,Bohemian,"S, M, L",XL,Red,High,32,Marie Claire,Gigi Hadid,Spring/Summer,Weekend,Unknown,Positive,Unknown,Middle-aged
A4Y3,42.4,Tommy Hilfiger,Tops,Not Good,3,142,Minimalist,"S, L, XL",M,Green,Average,28,W,Olivia Palermo,Spring,Daytime,Unknown,Unknown,Positive,Young
I8R1,42.0,Alexander McQueen,Footwear,Very Bad,5,125,Streetwear,"S, L, XL",L,Blue,Significant,54,Vogue,Chiara Ferragni,Spring/Summer,Weekend,Mixed,Other,Mixed,Senior
L4T7,27.9,Ralph Lauren,Lingerie,Very Good,3,80,Vintage,"S, L, XL",XL,Red,Medium,50,Vogue,Gigi Hadid,Spring/Summer,Holiday,Negative,Positive,Positive,Senior
G2E2,61.9,Mulberry,Activewear,Very Good,4,54,Sporty,"S, L, XL",XL,Green,Negligible,34,Cosmopolitan,Chiara Ferragni,Fall/Winter,Weekend,Neutral,Unknown,Mixed,Middle-aged
B2S6,30.8,Jigsaw,Tops,Bad,4,428,Vintage,"S, L, XL",L,Blue,Very High,60,Vogue,Chiara Ferragni,Fall,Weekend,Neutral,Neutral,Positive,Senior
Q4R2,49.0,Calvin Klein,Accessories,Very Bad,3,403,Sporty,"S, L, XL",M,Black,Negligible,55,W,Julie Sariñana,Spring/Summer,Nighttime,Unknown,Mixed,Positive,Senior
A7N8,74.3,Jigsaw,Tops,Worst,3,311,Preppy,"M, L, XL",XL,Green,Negligible,26,Fashionista,Olivia Palermo,Spring,Evening,Negative,Neutral,Other,Young
V8C8,9.1,Alexander McQueen,Lingerie,Good,4,294,Bohemian,"S, L, XL",S,Green,Above Average,48,Grazia,Negin Mirsalehi,Spring/Summer,Nighttime,Mixed,Unknown,Positive,Middle-aged
C7U3,68.4,Tommy Hilfiger,Footwear,Good,2,491,Streetwear,"S, L, XL",M,Blue,Average,20,Elle,Olivia Palermo,Spring,Holiday,Positive,Negative,Negative,Young
P2O0,11.0,Ted Baker,Tops,Not Good,2,214,Sporty,"S, L, XL",M,Red,Above Average,32,Harper's Bazaar,Aimee Song,Fall,Nighttime,Neutral,Positive,Other,Middle-aged
Z2N9,21.8,Ralph Lauren,Swimwear,Very Bad,2,494,Formal,"M, L, XL",L,Black,Very Low,48,InStyle,Olivia Palermo,Spring/Summer,Holiday,Mixed,Positive,Unknown,Middle-aged
H3T4,2.5,Jigsaw,Jewelry,Best,4,468,Minimalist,"S, L, XL",M,Green,Above Average,21,InStyle,Camila Coelho,Spring,Evening,Positive,Positive,Neutral,Young
L5T5,18.5,Ted Baker,Bottoms,Very Bad,2,346,Edgy,"S, M, L",M,Black,Below Average,37,Elle,Kendall Jenner,Summer,Holiday,Negative,Negative,Positive,Middle-aged
G8V3,54.2,Alexander McQueen,Bottoms,Good,4,291,Edgy,"M, L, XL",XL,Black,Below Average,52,Grazia,Aimee Song,Spring/Summer,Holiday,Unknown,Positive,Positive,Senior
L0I2,3.3,Mulberry,Outerwear,Best,3,239,Minimalist,"S, M, L",S,Black,High,54,Marie Claire,Olivia Palermo,Fall,Evening,Neutral,Neutral,Unknown,Senior
V5A4,94.4,Calvin Klein,Activewear,Best,1,288,Glamorous,"S, M, L",M,Black,Above Average,57,Elle,Julie Sariñana,Spring,Holiday,Neutral,Unknown,Neutral,Senior
W2Y0,73.3,Tommy Hilfiger,Tops,Very Good,4,222,Casual,"S, L, XL",XL,Blue,Negligible,43,Cosmopolitan,Negin Mirsalehi,Winter,Evening,Neutral,Unknown,Neutral,Middle-aged
R7S5,16.8,Mulberry,Jewelry,Good,3,493,Minimalist,"S, L, XL",S,Black,Negligible,47,Fashionista,Camila Coelho,Fall/Winter,Holiday,Positive,Unknown,Unknown,Middle-aged
P3Y1,33.3,Burberry,Tops,Bad,5,474,Minimalist,"S, M, L",M,Blue,Very Low,55,Harper's Bazaar,Leandra Medine,Spring/Summer,Weekend,Unknown,Unknown,Negative,Senior
J3X9,75.5,Jigsaw,Accessories,Very Bad,5,183,Sporty,"S, M, L",S,Green,High,62,Marie Claire,Chiara Ferragni,Winter,Weekend,Negative,Other,Negative,Senior
U9H4,60.8,Alexander McQueen,Accessories,Best,3,277,Glamorous,"S, L, XL",L,Black,Average,50,Grazia,Camila Coelho,Fall/Winter,Evening,Unknown,Mixed,Unknown,Senior
S1Y8,36.8,Mulberry,Bottoms,Very Bad,3,113,Edgy,"M, L, XL",L,Black,High,46,Grazia,Chiara Ferragni,Fall,Weekend,Unknown,Unknown,Negative,Middle-aged
L5C1,49.0,Jigsaw,Footwear,Best,3,426,Glamorous,"S, M, L",S,Green,High,34,Marie Claire,Negin Mirsalehi,Fall,Holiday,Negative,Negative,Other,Middle-aged
H4G8,5.0,Jigsaw,Bottoms,Good,5,459,Sporty,"S, L, XL",M,Blue,Average,34,Vogue,Olivia Palermo,Spring/Summer,Weekend,Neutral,Neutral,Neutral,Middle-aged
G1C3,4.8,Burberry,Accessories,Worst,3,345,Vintage,"S, L, XL",M,Blue,Average,19,W,Negin Mirsalehi,Winter,Nighttime,Mixed,Mixed,Positive,Young
L1G1,62.6,Calvin Klein,Jewelry,Bad,3,398,Preppy,"S, L, XL",L,Red,High,46,Marie Claire,Leandra Medine,Summer,Holiday,Neutral,Positive,Unknown,Middle-aged
M1A8,89.6,Burberry,Tops,Very Good,4,395,Bohemian,"S, M, L",XL,Black,Very High,33,Glamour,Camila Coelho,Fall/Winter,Daytime,Negative,Other,Other,Middle-aged
M9U7,43.4,Mulberry,Outerwear,Best,4,22,Bohemian,"S, L, XL",XL,Black,Average,35,Glamour,Kendall Jenner,Fall,Holiday,Unknown,Negative,Unknown,Middle-aged
C3H8,47.1,Alexander McQueen,Accessories,Best,3,367,Preppy,"S, M, L",XL,Red,Very Low,60,Harper's Bazaar,Negin Mirsalehi,Summer,Daytime,Neutral,Mixed,Mixed,Senior
Y6P7,22.2,Tommy Hilfiger,Swimwear,Bad,1,4,Vintage,"S, M, L",M,Blue,Average,58,Grazia,Song of Style,Winter,Weekend,Negative,Positive,Unknown,Senior
H1X1,63.9,Burberry,Tops,Very Bad,4,246,Streetwear,"S, L, XL",S,Red,Significant,57,Grazia,Negin Mirsalehi,Spring/Summer,Weekend,Positive,Positive,Neutral,Senior
G4J5,25.6,Burberry,Activewear,Very Bad,1,182,Edgy,"S, M, L",XL,Green,Negligible,37,W,Negin Mirsalehi,Summer,Weekend,Neutral,Neutral,Neutral,Middle-aged
V2S3,62.0,Jigsaw,Lingerie,Very Good,2,424,Preppy,"S, M, L",S,Blue,Negligible,51,Fashionista,Aimee Song,Fall,Daytime,Unknown,Mixed,Positive,Senior
V1T3,41.5,Jigsaw,Lingerie,Good,2,186,Bohemian,"S, M, L",M,Red,Above Average,21,Elle,Aimee Song,Summer,Weekend,Unknown,Positive,Neutral,Young
B1B3,34.0,Alexander McQueen,Tops,Very Bad,4,72,Casual,"S, M, L",XL,Blue,Medium,36,Grazia,Leandra Medine,Fall,Holiday,Positive,Positive,Neutral,Middle-aged
Y0M1,63.9,Burberry,Swimwear,Not Good,2,172,Minimalist,"M, L, XL",S,Blue,Low,63,InStyle,Camila Coelho,Spring/Summer,Evening,Neutral,Neutral,Mixed,Senior
A5N6,67.0,Ralph Lauren,Bottoms,Not Good,5,315,Streetwear,"S, M, L",S,Blue,Significant,46,Elle,Negin Mirsalehi,Spring,Weekend,Neutral,Unknown,Positive,Middle-aged
D6H4,68.6,Ted Baker,Activewear,Bad,1,1,Preppy,"M, L, XL",L,Black,Above Average,63,Glamour,Leandra Medine,Spring,Weekend,Unknown,Mixed,Unknown,Senior
K2Z1,70.2,Burberry,Jewelry,Bad,5,290,Streetwear,"S, M, L",S,Red,Medium,19,W,Negin Mirsalehi,Fall/Winter,Evening,Negative,Positive,Mixed,Young
Y2L4,94.4,Calvin Klein,Bottoms,Very Good,2,362,Streetwear,"M, L, XL",S,Green,Above Average,48,Glamour,Negin Mirsalehi,Fall/Winter,Evening,Unknown,Neutral,Unknown,Middle-aged
U7D9,30.9,Jigsaw,Swimwear,Best,2,11,Bohemian,"S, L, XL",S,Blue,Medium,27,Elle,Julie Sariñana,Spring/Summer,Daytime,Negative,Mixed,Other,Young
D0M8,40.2,Calvin Klein,Bottoms,Worst,5,262,Sporty,"S, M, L",XL,Red,Very Low,22,Cosmopolitan,Leandra Medine,Fall,Daytime,Unknown,Positive,Positive,Young
W8V9,72.5,Ted Baker,Tops,Not Good,3,298,Sporty,"S, L, XL",M,Black,Above Average,49,W,Kendall Jenner,Spring/Summer,Daytime,Positive,Unknown,Other,Middle-aged
L5I5,57.0,Tommy Hilfiger,Outerwear,Not Good,3,346,Edgy,"S, M, L",S,Red,High,52,Marie Claire,Camila Coelho,Spring,Nighttime,Negative,Other,Negative,Senior
Z7M9,35.7,Calvin Klein,Bottoms,Worst,4,33,Sporty,"S, L, XL",L,Red,Negligible,19,Fashionista,Leandra Medine,Fall,Nighttime,Unknown,Unknown,Mixed,Young
G2O1,9.8,Jigsaw,Footwear,Best,3,276,Glamorous,"S, L, XL",XL,Red,Average,46,W,Olivia Palermo,Spring,Daytime,Positive,Negative,Unknown,Middle-aged
O4E0,14.7,Tommy Hilfiger,Jewelry,Very Bad,5,351,Minimalist,"M, L, XL",XL,Black,Below Average,55,Cosmopolitan,Chiara Ferragni,Summer,Nighttime,Neutral,Mixed,Unknown,Senior
W2R3,11.6,Tommy Hilfiger,Outerwear,Very Bad,2,27,Edgy,"M, L, XL",M,Green,High,39,Vogue,Song of Style,Fall,Daytime,Negative,Negative,Mixed,Middle-aged
W7E9,47.7,Alexander McQueen,Accessories,Very Bad,3,383,Preppy,"S, M, L",M,Red,Below Average,53,Marie Claire,Chiara Ferragni,Summer,Nighttime,Negative,Negative,Unknown,Senior
G4P8,54.2,Calvin Klein,Swimwear,Very Good,2,3,Formal,"S, L, XL",M,Green,Above Average,37,W,Olivia Palermo,Spring/Summer,Evening,Unknown,Negative,Unknown,Middle-aged
N7X8,97.4,Jigsaw,Bottoms,Worst,5,312,Bohemian,"S, L, XL",M,Red,Average,59,Grazia,Julie Sariñana,Fall/Winter,Evening,Negative,Mixed,Positive,Senior
Q3U8,30.2,Jigsaw,Tops,Worst,3,64,Casual,"S, M, L",S,Black,High,62,Marie Claire,Kendall Jenner,Winter,Daytime,Neutral,Positive,Neutral,Senior
R9U0,20.6,Mulberry,Swimwear,Good,5,93,Bohemian,"M, L, XL",L,Black,Below Average,40,Elle,Gigi Hadid,Fall,Evening,Neutral,Mixed,Mixed,Middle-aged
M5H7,97.1,Tommy Hilfiger,Activewear,Very Bad,2,123,Streetwear,"S, L, XL",XL,Black,Negligible,20,Fashionista,Julie Sariñana,Fall/Winter,Holiday,Unknown,Mixed,Positive,Young
R2D9,50.0,Tommy Hilfiger,Accessories,Very Bad,4,301,Preppy,"S, L, XL",S,Red,Negligible,21,Cosmopolitan,Julie Sariñana,Winter,Weekend,Unknown,Positive,Other,Young
Q9L2,99.5,Jigsaw,Jewelry,Worst,3,293,Preppy,"S, L, XL",M,Black,Medium,63,Grazia,Kendall Jenner,Summer,Holiday,Negative,Unknown,Unknown,Senior
